Unnamed: 0,carat,cut,color,clarity,average us salary,number of diamonds mined (millions),depth,table,price,x,y,z
7478.0,1.07,premium,h,si1,41658.0,1.42,61.75,59.0,4235.0,6.76,6.71,3.97
7479.0,1.07,very good,i,si1,39465.0,4.51,60.7,61.0,4237.0,6.55,6.6,3.99
7480.0,1.0,ideal,i,si1,47853.0,2.42,62.8,56.0,4237.0,6.33,6.38,3.99
7481.0,1.02,premium,f,si2,45197.0,2.39,60.2,61.0,4238.0,6.52,6.48,3.91
7482.0,0.91,premium,h,vs2,47940.0,3.5,61.8,60.0,4238.0,6.22,6.18,3.83
7483.0,1.06,premium,g,si2,31563.0,3.32,61.1,62.0,4238.0,6.61,6.55,4.02
7484.0,1.02,premium,f,si2,44123.0,4.5,60.4,60.0,4238.0,6.53,6.49,3.93
7485.0,1.02,ideal,f,si2,47740.0,4.85,62.1,56.0,4238.0,6.44,6.41,3.99
7486.0,1.02,premium,f,si2,39714.0,1.13,63.0,58.0,4238.0,6.44,6.38,4.04
7487.0,0.8,ideal,f,si2,31959.0,4.6,63.8,53.0,3933.02,5.73,5.73,3.54
7488.0,1.02,premium,f,si2,42114.0,3.0,62.0,59.0,4238.0,6.42,6.33,3.95
7489.0,1.06,ideal,g,si2,33530.0,4.7,62.5,55.0,4238.0,6.55,6.51,4.08
7490.0,1.02,premium,f,si2,43312.0,4.83,59.9,59.0,4238.0,6.59,6.56,3.94
7491.0,1.02,premium,f,si2,32160.0,3.34,59.9,62.0,4238.0,6.53,6.5,3.9
7492.0,1.01,good,i,vs2,39672.0,3.68,62.5,59.0,4239.0,6.3,6.37,3.96
7493.0,1.01,ideal,f,si2,48522.0,4.28,60.6,57.0,4239.0,6.49,6.55,3.95
7494.0,1.01,ideal,i,vs2,31105.0,4.23,62.6,54.0,4239.0,6.4,6.45,4.02
7495.0,1.01,ideal,f,si2,45080.0,3.97,61.4,56.0,4239.0,6.46,6.51,3.98
7496.0,0.91,very good,d,si1,36557.0,2.18,61.5,59.0,4239.0,6.18,6.25,3.82
7497.0,0.9,very good,e,si1,35540.0,0.69,61.5,62.0,4239.0,6.15,6.2,3.8
7498.0,1.04,premium,i,vs1,40822.0,0.98,61.4,57.0,4240.0,6.52,6.47,3.99
7499.0,0.8,very good,g,si1,48490.0,4.49,61.7,57.0,3933.02,5.73,5.71,3.51
7500.0,0.79,ideal,e,vs1,32478.0,3.93,62.0,56.0,4240.0,5.9,5.93,3.67
7501.0,0.91,ideal,g,si1,36300.0,5.02,62.1,57.0,4240.0,6.2,6.23,3.86
7502.0,1.04,premium,e,si2,31935.0,4.66,61.6,59.0,4240.0,6.57,6.55,4.04
7503.0,1.04,premium,e,si2,43857.0,3.1,61.0,60.0,4240.0,6.57,6.52,3.99
7504.0,1.05,premium,g,si2,37559.0,2.81,61.3,58.0,4241.0,6.55,6.6,4.03
7505.0,1.08,very good,g,si2,38196.0,2.0,59.8,57.0,4241.0,6.66,6.72,4.0
7506.0,1.05,very good,g,si2,31763.0,4.37,62.5,60.0,4241.0,6.45,6.5,4.05
7507.0,1.08,good,g,si2,40148.0,2.28,63.2,57.0,4241.0,6.5,6.54,4.12
7508.0,1.02,very good,f,si2,38649.0,4.42,60.3,59.0,4241.0,6.5,6.53,3.93
7509.0,1.05,good,g,si2,32858.0,2.91,63.2,54.0,4241.0,6.49,6.52,4.11
7510.0,1.05,very good,g,si2,31646.0,4.6,61.6,60.0,4241.0,6.49,6.56,4.02
7511.0,0.9,ideal,d,si2,39534.0,3.75,60.8,56.0,4241.0,6.24,6.26,3.8
7512.0,0.61,ideal,d,vvs1,45953.0,4.17,62.1,56.0,4241.0,5.43,5.46,3.38
7513.0,1.01,ideal,i,si1,35782.0,4.59,60.2,59.0,4241.0,6.54,6.49,3.92
7514.0,0.9,good,f,si1,33362.0,4.91,61.8,63.0,4241.0,6.21,6.18,3.83
7515.0,0.91,premium,g,vs2,39114.0,4.84,59.5,58.0,4241.0,6.34,6.26,3.75
7516.0,1.01,good,h,si1,37756.0,2.09,60.6,61.0,4242.0,6.35,6.39,3.86
7517.0,1.01,good,h,si1,42595.0,1.12,60.3,57.46,4242.0,6.49,6.52,3.92
7518.0,1.01,very good,h,si1,45658.0,4.3,62.7,59.0,4242.0,6.27,6.33,3.95
7519.0,1.01,premium,i,si1,43087.0,1.31,62.9,58.0,4242.0,6.37,6.34,4.0
7520.0,0.8,premium,g,si1,38506.0,4.99,61.8,57.46,4242.0,5.73,5.73,3.54
7521.0,1.01,premium,h,si2,31139.0,4.58,61.9,60.0,4242.0,6.43,6.4,3.97
7522.0,1.01,premium,h,si2,42712.0,2.57,61.1,59.0,4242.0,6.54,6.46,3.97
7523.0,1.01,ideal,g,si2,31635.0,2.29,62.4,56.0,4242.0,6.42,6.37,3.99
7524.0,1.01,premium,h,si2,38131.0,2.21,59.9,59.0,4242.0,6.51,6.48,3.89
7525.0,1.01,premium,g,si2,36955.0,3.82,59.1,59.0,4242.0,6.55,6.51,3.86
7526.0,1.01,premium,h,si2,39002.0,0.91,61.75,58.0,4242.0,6.62,6.57,3.88
7527.0,1.01,premium,h,si2,40304.0,3.87,61.6,59.0,4242.0,6.44,6.39,3.95
7528.0,1.01,premium,h,si2,39952.0,3.07,61.5,60.0,4242.0,6.4,6.34,3.92
7529.0,1.01,ideal,d,si2,32958.0,4.5,62.0,57.0,4242.0,6.42,6.38,3.97
7530.0,1.01,premium,h,si2,32986.0,1.83,59.9,59.0,4242.0,6.55,6.48,3.9
7531.0,1.01,good,f,si2,43327.0,2.43,63.7,59.0,4242.0,6.38,6.28,4.03
7532.0,0.84,premium,f,vvs2,34660.0,4.97,60.4,62.0,4243.0,6.15,6.1,3.7
7533.0,1.01,very good,i,si1,46807.0,4.27,61.2,59.0,4243.0,6.34,6.44,3.92
7534.0,0.8,ideal,d,si1,30469.0,3.74,61.75,56.0,4243.0,5.84,5.73,3.54
7535.0,1.02,ideal,h,si2,43276.0,4.3,60.5,56.0,4243.0,6.53,6.57,3.96
7536.0,0.92,good,g,vs2,43092.0,4.0,63.4,57.0,4243.0,6.17,6.23,3.93
7537.0,0.7,very good,d,vvs1,35425.0,3.19,62.7,54.0,4244.0,5.67,5.71,3.57
7538.0,1.04,very good,f,si2,36100.0,2.7,62.8,55.0,4244.0,6.41,6.48,4.05
7539.0,1.09,very good,d,si2,41003.0,3.22,59.2,63.0,4244.0,6.67,6.71,3.96
7540.0,1.01,very good,i,si2,35007.0,5.1,63.5,57.0,4244.0,6.35,6.37,4.04
7541.0,1.01,ideal,i,si2,46528.0,0.63,62.8,57.0,4244.0,6.36,6.41,4.01
7542.0,1.1,good,f,si2,47344.0,3.13,63.8,56.0,4244.0,6.53,6.48,4.15
7543.0,1.01,very good,e,si2,35023.0,1.73,63.3,58.0,4244.0,6.36,6.3,4.01
7544.0,1.02,good,d,si2,34192.0,4.09,61.75,57.46,4246.0,6.7,6.62,3.84
7545.0,0.7,ideal,f,vvs1,40693.0,3.22,61.6,56.0,4246.0,5.86,5.71,3.51
26979.73,0.8,premium,g,vs2,30115.0,2.08,60.4,59.0,3933.02,5.73,6.24,3.78
7547.0,0.92,good,h,vs2,45957.0,0.61,63.4,57.0,4247.0,6.11,6.17,3.89
7548.0,0.96,very good,g,si1,48266.0,2.33,63.2,57.0,4247.0,6.27,6.23,3.95
7549.0,1.03,premium,i,si1,33651.0,4.28,62.0,58.0,4248.0,6.43,6.47,4.0
7550.0,1.01,premium,g,si2,36213.0,3.56,62.5,60.0,4249.0,6.34,6.39,3.98
7551.0,1.01,very good,g,si2,34075.0,1.51,61.0,58.0,4249.0,6.43,6.48,3.94
7552.0,1.01,very good,g,si2,45034.0,3.75,62.0,58.0,4249.0,6.37,6.41,3.96
7553.0,0.92,ideal,g,si1,37193.0,4.81,61.75,57.46,4249.0,5.73,6.24,3.9
7554.0,1.21,ideal,h,si1,35656.0,4.47,62.7,56.0,4249.0,6.81,6.78,4.26
7555.0,1.21,ideal,h,si1,47301.0,5.12,62.9,57.0,4249.0,6.78,6.74,4.25
7556.0,1.01,very good,h,si1,47545.0,3.17,63.4,55.0,4249.0,6.32,6.27,3.99
7557.0,1.15,premium,e,si2,48308.0,1.73,62.5,58.0,4250.0,6.65,6.72,4.18
7558.0,1.15,very good,e,si2,48948.0,1.25,61.7,60.0,4250.0,6.7,6.78,4.16
7559.0,1.03,good,e,si2,47078.0,2.46,63.8,62.0,4250.0,6.3,6.37,4.04
7560.0,1.12,premium,h,si2,37882.0,4.94,62.4,58.0,4250.0,6.63,6.58,4.12
7561.0,1.1,ideal,h,si2,39316.0,2.33,61.9,56.0,4250.0,6.65,6.63,4.11
7562.0,0.93,premium,e,si2,41196.0,3.89,60.5,57.0,4250.0,6.37,6.32,3.84
7563.0,1.2,premium,g,si2,37748.0,1.95,62.6,61.0,4250.0,6.73,6.68,4.2
7564.0,0.9,premium,g,vs2,43545.0,4.88,62.1,59.0,4252.0,6.15,6.09,3.8
7565.0,1.04,very good,d,si2,45262.0,2.84,61.75,59.0,4252.0,6.62,6.67,3.87
7566.0,1.02,very good,h,si2,36879.0,0.83,63.4,54.0,4252.0,6.37,6.43,4.06
7567.0,0.72,ideal,f,vvs1,34848.0,0.89,62.0,56.0,4252.0,5.73,5.75,3.56
7568.0,0.9,fair,d,si1,40251.0,3.28,63.8,61.0,4252.0,6.07,5.99,3.85
7569.0,1.04,premium,i,si1,36379.0,0.98,62.5,62.0,4252.0,6.45,6.39,4.01
7570.0,0.8,ideal,g,vvs2,44268.0,3.1,62.2,57.46,4252.0,5.79,5.73,3.54
7571.0,0.91,very good,d,si1,43622.0,1.85,59.3,58.0,4253.0,6.33,6.38,3.77
7572.0,0.92,very good,d,si1,31106.0,3.56,60.7,58.0,4253.0,6.27,6.39,3.84
7573.0,1.05,ideal,j,si1,32646.0,1.0,62.3,56.0,4253.0,6.47,6.5,4.04
7574.0,0.9,good,f,vs2,42272.0,1.47,59.8,61.0,4253.0,6.18,6.22,3.71
7575.0,0.9,good,f,vs2,45077.0,2.69,63.3,57.0,4253.0,6.04,6.09,3.84
7576.0,0.8,very good,e,si1,33328.0,3.53,63.0,57.0,4254.0,5.73,6.21,3.54
7577.0,0.9,very good,h,vs2,44570.0,2.24,60.0,56.0,4255.0,6.3,6.34,3.79
7578.0,1.0,very good,f,si2,48556.0,1.97,62.9,56.0,4255.0,6.36,6.42,4.02
7579.0,1.0,very good,f,si2,33738.0,3.11,59.9,61.0,4255.0,6.42,6.46,3.86
7580.0,1.06,very good,i,si1,38021.0,1.3,62.8,56.0,4255.0,6.47,6.52,4.08
7581.0,1.0,premium,f,si2,48502.0,1.13,61.5,58.0,4255.0,6.38,6.41,3.93
7582.0,1.0,very good,f,si2,40560.0,3.87,61.6,62.0,4255.0,6.3,6.37,3.9
7583.0,1.26,good,j,si1,36499.0,1.82,63.9,58.0,4255.0,6.78,6.74,4.32
7584.0,1.02,ideal,g,si2,39507.0,3.94,61.4,56.0,4255.0,6.52,6.47,3.99
7585.0,0.93,very good,f,si1,43151.0,0.72,59.8,58.0,4256.0,6.32,6.39,3.8
7586.0,1.13,premium,h,si1,31607.0,5.04,62.6,60.0,4256.0,6.68,6.62,4.16
7587.0,1.0,fair,e,si2,41249.0,3.46,61.75,56.0,4256.0,6.3,6.12,4.05
7588.0,0.91,premium,e,si1,34777.0,2.84,62.1,58.0,4256.0,6.18,6.15,3.83
7589.0,1.01,good,e,si1,37538.0,1.97,63.8,60.0,4256.0,6.36,6.31,4.04
7590.0,0.91,good,g,si1,35096.0,2.52,63.7,57.46,3933.02,5.73,6.03,3.86
7591.0,0.91,fair,e,si1,36716.0,4.71,61.75,62.0,4256.0,6.09,6.04,3.94
7592.0,1.01,fair,h,si1,33375.0,3.6,61.75,57.0,4256.0,6.33,6.23,4.1
7593.0,1.0,ideal,h,si2,45333.0,2.1,62.6,56.0,4256.0,6.38,6.34,3.98
7594.0,1.0,fair,f,si1,38203.0,3.06,61.75,57.0,4256.0,6.21,6.14,4.1
7595.0,1.0,premium,g,si1,43204.0,0.65,61.8,59.0,4256.0,6.43,6.38,3.96
7596.0,0.91,good,g,vs2,44912.0,5.16,63.6,58.0,4257.0,6.1,6.14,3.89
7597.0,0.91,ideal,g,vs2,34067.0,1.69,62.3,57.0,4257.0,6.18,6.24,3.87
7598.0,1.04,good,f,si2,45817.0,1.35,61.75,61.0,4257.0,6.63,6.68,3.89
7599.0,1.06,good,e,si2,41887.0,3.68,61.75,61.0,4257.0,6.63,6.67,3.91
7600.0,1.01,premium,f,si2,32320.0,3.82,61.8,56.0,4257.0,6.43,6.38,3.96
7601.0,0.9,very good,h,vs2,39740.0,1.56,63.6,58.0,4258.0,6.1,6.14,3.89
7602.0,0.92,good,e,si1,46038.0,1.73,63.7,57.0,4258.0,6.11,6.14,3.9
7603.0,0.92,good,e,si1,43455.0,4.8,63.2,58.0,4258.0,6.16,6.18,3.9
7604.0,0.92,ideal,e,si1,42759.0,2.02,61.4,54.6,4258.0,6.25,6.29,3.85
7605.0,0.92,premium,e,si1,30589.0,1.67,60.9,59.0,4258.0,6.25,6.27,3.81
7606.0,0.73,ideal,d,vs1,42813.0,4.05,61.9,55.0,4258.0,5.78,5.81,3.59
7607.0,1.0,good,e,si2,34843.0,4.51,61.5,61.0,4258.0,6.35,6.43,3.93
7608.0,0.84,very good,g,vvs2,41492.0,3.28,60.4,55.0,4259.0,6.07,6.12,3.68
7609.0,1.11,ideal,j,si1,40800.0,1.49,62.1,56.0,4259.0,6.64,6.67,4.13
7610.0,1.17,premium,f,si2,37977.0,0.92,62.5,57.0,4259.0,6.8,6.71,4.22
7611.0,0.9,premium,g,vs2,36672.0,2.14,60.8,61.0,4259.0,6.22,6.12,3.75
7612.0,0.9,premium,e,si1,41626.0,1.67,62.2,59.0,4259.0,6.21,6.16,3.88
7613.0,0.9,premium,g,vs2,31791.0,1.04,62.1,59.0,4259.0,6.2,6.14,3.83
7614.0,1.01,very good,d,si2,37819.0,3.63,60.8,61.0,4260.0,6.45,6.5,3.94
7615.0,1.01,premium,g,si1,39457.0,5.17,59.2,59.0,4260.0,6.52,6.58,3.88
7616.0,1.01,very good,d,si2,43652.0,0.74,59.8,57.0,4260.0,6.51,6.57,3.91
7617.0,1.01,good,d,si2,30572.0,3.83,61.75,62.0,4260.0,6.56,6.66,3.81
7618.0,1.01,good,d,si2,48279.0,1.5,61.5,56.0,4260.0,6.36,6.42,3.93
7619.0,1.01,very good,d,si2,39078.0,3.42,61.75,56.0,4260.0,6.55,6.59,3.87
7620.0,1.01,very good,d,si2,45961.0,4.43,61.8,57.0,4260.0,6.42,6.47,3.98
7621.0,1.01,good,d,si2,33366.0,2.87,63.1,54.0,4260.0,6.37,6.43,4.04
7622.0,1.0,ideal,h,si2,35072.0,3.44,61.2,57.0,4260.0,6.42,6.45,3.94
7623.0,1.01,ideal,g,si2,42027.0,4.79,61.7,56.0,4260.0,6.47,6.43,3.98
7624.0,0.9,ideal,g,si1,48806.0,3.79,62.5,55.0,4260.0,6.17,6.21,3.87
7625.0,1.01,very good,j,vs1,43215.0,3.91,61.3,57.0,4262.0,6.43,6.5,3.96
7626.0,1.01,very good,h,si2,42213.0,3.85,61.5,62.0,4262.0,6.35,6.44,3.93
7627.0,0.8,very good,e,vs2,30011.0,2.56,61.6,57.0,4263.0,5.95,5.97,3.67
7628.0,1.01,fair,i,vs1,44381.0,1.28,61.75,58.0,4263.0,6.17,6.22,4.02
7629.0,1.09,ideal,g,si2,44252.0,5.09,62.0,57.46,3933.02,5.73,6.55,3.54
7630.0,0.8,ideal,h,vs2,34802.0,4.31,62.5,58.0,4264.0,6.26,6.18,3.89
7631.0,0.96,very good,g,si1,36122.0,3.6,60.3,57.0,4265.0,6.35,6.38,3.84
7632.0,1.0,fair,e,si2,35460.0,3.11,61.75,62.0,4265.0,6.09,6.02,3.99
7633.0,0.91,ideal,g,si1,36561.0,3.92,64.6,57.46,3933.02,6.02,5.73,3.54
7634.0,1.11,premium,j,vs2,46305.0,4.48,62.6,59.0,4265.0,6.6,6.56,4.12
7635.0,1.0,good,e,si2,35825.0,4.82,63.7,61.0,4265.0,6.27,6.2,3.97
7636.0,0.93,ideal,h,vs1,38866.0,1.74,62.7,54.0,4265.0,6.25,6.2,3.9
7637.0,0.9,premium,h,vs2,37942.0,4.01,61.7,59.0,4266.0,6.13,6.19,3.8
7638.0,1.06,very good,i,si1,40753.0,4.31,60.4,59.0,4267.0,6.56,6.61,3.98
7639.0,0.8,ideal,g,si2,34797.0,2.19,60.6,59.0,4267.0,5.73,5.73,4.01
7640.0,0.91,ideal,f,si1,47357.0,4.65,62.3,56.0,4267.0,6.16,6.19,3.85
7641.0,0.9,very good,f,vs2,40756.0,2.76,64.2,59.0,4268.0,6.07,6.11,3.91
7642.0,0.8,premium,g,if,34101.0,1.29,62.6,58.0,4268.0,5.89,5.93,3.7
7643.0,1.03,very good,h,si2,48077.0,2.93,62.3,57.0,4268.0,6.43,6.48,4.02
7644.0,0.9,good,f,vs2,30008.0,2.07,61.75,58.0,4268.0,6.03,6.06,3.93
7645.0,0.9,good,f,vs2,37693.0,0.79,64.5,60.0,4268.0,6.03,6.07,3.9
7646.0,1.21,premium,j,vs2,39102.0,0.94,62.4,58.0,4268.0,6.83,6.79,4.25
7647.0,1.03,ideal,f,si2,31292.0,3.83,62.3,56.0,4268.0,6.51,6.43,4.03
7648.0,0.8,premium,g,si2,46241.0,0.8,60.1,57.46,4269.0,5.73,6.39,3.54
7649.0,0.9,premium,g,vs2,38081.0,4.93,61.7,59.0,4269.0,6.14,6.22,3.81
7650.0,0.9,very good,g,vs2,37281.0,3.65,61.9,56.0,4269.0,6.17,6.23,3.84
7651.0,0.9,very good,g,vs2,47204.0,2.07,61.3,59.0,4269.0,6.15,6.21,3.79
7652.0,0.9,very good,g,vs2,38463.0,3.94,60.9,59.0,4269.0,6.18,6.24,3.78
7653.0,0.9,ideal,g,vs2,45319.0,2.77,62.6,57.0,4269.0,6.14,6.2,3.86
7654.0,0.9,good,g,vs2,36484.0,1.32,63.6,58.0,4269.0,6.08,6.12,3.88
7655.0,1.0,very good,f,si2,46818.0,3.95,63.3,58.0,4269.0,6.26,6.29,3.97
7656.0,0.9,ideal,f,si1,39666.0,4.15,61.7,55.0,4269.0,6.19,6.16,3.81
7657.0,1.01,ideal,g,si2,35749.0,1.73,62.8,56.0,4269.0,6.4,6.44,4.03
7658.0,1.1,premium,i,si2,40622.0,1.65,62.6,59.0,4269.0,6.57,6.53,4.1
7659.0,1.21,good,j,si2,39238.0,5.13,63.7,55.0,4269.0,6.81,6.75,4.32
7660.0,1.21,premium,j,si1,37845.0,3.67,62.6,58.0,4269.0,6.74,6.71,4.21
7661.0,1.01,premium,g,si2,31775.0,3.69,60.1,60.0,4270.0,6.48,6.44,3.88
7662.0,1.01,very good,f,si2,43580.0,3.31,63.4,54.0,4270.0,6.42,6.39,4.06
7663.0,0.81,ideal,f,vs1,42928.0,1.95,61.8,55.0,4270.0,5.97,6.03,3.71
7664.0,1.06,ideal,i,si2,45678.0,4.21,61.8,57.0,4270.0,6.57,6.6,4.07
7665.0,1.15,premium,g,si2,48039.0,0.68,62.7,58.0,4270.0,6.71,6.69,4.2
7666.0,1.01,very good,e,si2,48987.0,3.55,63.3,57.0,4270.0,6.39,6.31,4.02
7667.0,1.01,very good,g,si1,32131.0,1.0,63.5,60.0,4271.0,6.41,6.38,3.92
7668.0,0.83,ideal,e,vs2,46493.0,4.45,61.3,56.0,4271.0,6.06,6.08,3.72
7669.0,1.13,premium,i,si2,33568.0,0.94,59.9,57.0,4271.0,6.8,6.76,4.06
7670.0,1.11,very good,i,si1,42875.0,3.78,61.9,59.0,4273.0,6.58,6.64,4.09
7671.0,1.11,ideal,i,si1,31837.0,3.58,62.4,55.0,4273.0,6.6,6.64,4.13
7672.0,0.8,very good,h,si1,36277.0,4.28,61.75,58.0,4273.0,6.48,6.55,3.89
7673.0,1.0,good,i,si1,44877.0,1.84,61.75,58.0,4273.0,6.56,6.62,3.82
7674.0,1.09,premium,i,si1,31218.0,4.23,61.7,59.0,4273.0,6.59,6.53,4.05
7675.0,1.09,fair,i,si1,34324.0,3.48,61.75,62.0,4273.0,6.97,6.9,3.9
7676.0,1.02,premium,g,si1,33679.0,5.1,61.4,55.0,4273.0,6.51,6.48,3.99
7677.0,1.2,very good,f,si2,36629.0,3.93,63.3,59.0,4274.0,6.7,6.66,4.23
7678.0,0.74,good,d,vvs1,30752.0,1.53,59.2,62.6,4274.0,5.85,5.87,3.47
7679.0,1.01,good,h,si1,34706.0,4.86,64.6,56.0,4274.0,6.17,6.21,4.0
7680.0,1.18,premium,j,si2,40171.0,1.56,61.3,60.0,4274.0,6.83,6.78,4.17
7681.0,1.0,ideal,f,si2,45874.0,2.68,61.8,57.0,4274.0,6.45,6.36,3.96
7682.0,1.03,premium,h,si1,42720.0,2.44,62.4,58.0,4274.0,6.5,6.42,4.03
7683.0,0.92,premium,d,si1,40871.0,2.52,62.3,58.0,4274.0,6.27,6.21,3.89
7684.0,1.03,premium,h,si1,41576.0,0.97,63.0,59.0,4274.0,6.43,6.4,4.04
7685.0,0.96,premium,d,si2,30147.0,3.78,60.0,61.0,4274.0,6.36,6.32,3.81
7686.0,1.2,premium,f,si2,40720.0,1.17,62.7,60.0,4274.0,6.73,6.67,4.21
7687.0,0.65,ideal,d,vvs2,34412.0,0.93,60.7,57.0,4275.0,5.63,5.65,3.42
7688.0,1.1,ideal,j,si1,42334.0,4.7,62.2,55.0,4275.0,6.62,6.65,4.13
7689.0,1.01,premium,f,si1,48963.0,4.85,62.7,54.0,4276.0,6.42,6.37,4.01
7690.0,0.9,very good,g,vs2,33326.0,1.01,61.75,61.0,4276.0,6.33,6.38,3.71
7691.0,1.1,very good,h,si1,36525.0,4.93,63.0,58.0,4276.0,6.53,6.59,4.13
7692.0,1.1,very good,h,si1,46253.0,3.64,62.1,58.0,4276.0,6.59,6.61,4.1
7693.0,1.08,very good,i,si1,45685.0,3.14,60.5,60.0,4276.0,6.61,6.67,4.02
7694.0,1.14,ideal,i,si2,40033.0,4.96,62.1,55.0,4276.0,6.71,6.72,4.17
7695.0,1.07,ideal,j,si1,46778.0,0.99,62.1,56.0,4276.0,6.54,6.6,4.08
7696.0,1.0,good,h,si1,30492.0,4.28,61.75,56.0,4276.0,6.24,6.31,4.07
7697.0,1.01,good,f,si1,40522.0,3.19,64.2,58.0,4276.0,6.33,6.31,4.06
7698.0,1.01,good,f,si1,35455.0,1.54,64.1,60.0,4276.0,6.21,6.16,3.97
7699.0,1.01,fair,f,si1,33449.0,2.49,61.75,58.0,4276.0,6.16,6.1,4.04
7700.0,1.01,fair,f,si1,31713.0,1.69,61.75,60.0,4276.0,6.06,6.0,4.05
7701.0,1.01,fair,d,si1,47219.0,2.98,61.75,60.0,4276.0,6.32,6.18,4.12
7702.0,1.01,ideal,f,si1,45996.0,4.42,62.3,55.0,4276.0,6.38,6.31,3.95
7703.0,1.12,premium,e,si2,31709.0,1.85,62.4,58.0,4277.0,6.59,6.64,4.13
7704.0,1.29,fair,g,i1,47797.0,3.69,61.75,58.0,4277.0,6.82,6.75,4.48
26979.73,0.9,ideal,d,vs2,45114.0,1.09,61.75,57.46,3933.02,5.73,6.29,3.6
7706.0,1.04,ideal,g,si2,32244.0,4.61,62.0,57.0,4277.0,6.6,6.53,4.07
7707.0,1.04,premium,g,si2,48285.0,3.68,60.9,58.0,4277.0,6.58,6.52,3.99
7708.0,1.04,premium,g,si2,39224.0,3.85,62.9,58.0,4277.0,6.47,6.43,4.06
7709.0,0.9,good,e,vs2,32216.0,3.83,64.0,58.0,4278.0,6.02,6.07,3.87
26979.73,0.8,ideal,j,si1,31392.0,4.99,61.9,54.0,3933.02,6.41,6.45,3.98
7711.0,0.33,ideal,e,si1,34251.0,4.85,62.0,54.0,579.0,4.41,4.43,2.74
7712.0,0.33,ideal,e,si1,48062.0,2.26,62.5,55.0,579.0,4.42,4.45,2.77
7713.0,0.33,premium,h,vs1,32073.0,3.23,59.2,58.0,579.0,4.5,4.55,2.68
7714.0,0.33,ideal,g,vs2,41058.0,1.98,61.2,55.0,579.0,4.46,4.49,2.74
7715.0,0.33,ideal,e,si1,48190.0,3.92,61.9,57.0,579.0,4.43,4.46,2.75
7716.0,0.8,ideal,g,si1,32774.0,1.22,61.75,55.0,580.0,5.73,5.73,3.54
7717.0,0.32,ideal,h,vs1,43483.0,3.76,61.4,55.0,580.0,4.43,4.49,2.74
7718.0,0.32,ideal,h,vs1,36768.0,3.31,61.0,56.0,580.0,4.43,4.45,2.71
7719.0,0.26,premium,f,vs1,47266.0,2.86,59.5,58.0,580.0,4.22,4.18,2.5
7720.0,0.26,ideal,f,vs1,39081.0,1.31,62.3,56.0,580.0,4.1,4.08,2.55
7721.0,0.26,ideal,f,vs1,46873.0,4.85,60.9,57.0,580.0,4.13,4.11,2.51
7722.0,0.26,premium,e,vs1,37642.0,1.96,60.1,60.0,580.0,4.15,4.1,2.48
7723.0,0.26,premium,e,vs2,32834.0,2.49,62.1,56.0,580.0,4.13,4.11,2.56
7724.0,0.26,premium,e,vs2,33568.0,1.69,60.4,58.0,580.0,4.19,4.15,2.52
7725.0,0.26,ideal,e,vs1,33555.0,2.11,61.8,55.0,580.0,4.13,4.09,2.54
7726.0,0.26,premium,e,vs1,30382.0,3.86,61.9,58.0,580.0,4.11,4.1,2.54
7727.0,0.26,ideal,d,vs1,40135.0,2.58,62.0,55.0,580.0,4.12,4.1,2.55
7728.0,0.35,ideal,i,si2,43579.0,1.02,61.6,55.0,580.0,4.62,4.53,2.82
7729.0,0.8,ideal,g,vs2,40704.0,4.22,61.75,57.46,580.0,4.45,4.49,3.54
7730.0,0.3,very good,h,vvs2,42403.0,2.98,63.0,56.0,581.0,4.24,4.27,2.68
7731.0,0.3,very good,h,vvs2,39098.0,1.04,62.0,59.0,581.0,4.27,4.34,2.67
7732.0,0.3,very good,g,vs1,39164.0,4.91,62.6,56.0,581.0,4.29,4.31,2.69
7733.0,0.3,ideal,h,vvs2,34987.0,4.72,62.5,55.0,581.0,4.29,4.32,2.69
7734.0,0.3,ideal,h,vvs2,37529.0,1.08,61.5,56.0,581.0,4.34,4.38,2.68
7735.0,0.38,ideal,d,si1,32419.0,1.33,62.3,57.0,581.0,4.6,4.65,2.88
7736.0,0.34,good,f,si1,38005.0,4.75,61.9,56.0,581.0,4.5,4.52,2.79
7737.0,0.43,premium,h,i1,44536.0,1.23,62.0,59.0,581.0,4.83,4.78,2.98
7738.0,0.31,fair,e,vs2,42325.0,2.63,61.75,62.0,581.0,4.6,4.56,2.56
7739.0,0.38,very good,i,si1,32927.0,5.02,60.2,60.0,581.0,4.65,4.68,2.81
7740.0,0.38,ideal,i,si1,31269.0,1.85,62.3,56.0,581.0,4.58,4.63,2.87
7741.0,0.97,ideal,j,vs1,30539.0,1.94,61.3,57.0,4278.0,6.37,6.41,3.92
26979.73,0.8,ideal,g,si1,39764.0,3.36,61.75,57.46,3933.02,5.73,5.73,3.54
7743.0,1.07,premium,g,si2,31608.0,4.59,59.9,59.0,4278.0,6.67,6.61,3.98
7744.0,1.24,premium,e,si2,41275.0,0.85,60.8,57.0,4278.0,6.98,6.94,4.23
7745.0,1.24,premium,e,si2,37201.0,3.0,60.8,57.0,4278.0,6.98,6.94,4.23
7746.0,1.07,premium,g,si2,30378.0,3.3,59.8,60.0,4278.0,6.7,6.65,3.99
26979.73,0.8,good,f,si1,47087.0,4.95,63.9,55.0,3933.02,6.1,6.17,3.92
7748.0,0.91,very good,f,si1,43184.0,3.7,59.7,55.0,4279.0,6.33,6.36,3.79
