Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,cut_numeric,clarity_numeric
8939.0,1.01,premium,f,si2,62.4,58.0,4497.0,6.41,6.37,3,3
8940.0,1.01,premium,f,si2,62.6,60.0,4497.0,6.37,6.35,3,3
8941.0,1.01,very good,f,si2,63.2,59.0,4497.0,6.38,6.35,4,3
8942.0,1.01,premium,f,si2,62.2,59.0,4497.0,6.42,6.38,3,3
8943.0,1.01,premium,f,si2,61.6,58.0,4497.0,6.45,6.4,3,3
8944.0,1.12,very good,h,si2,60.9,60.0,4498.0,6.71,6.76,4,3
8945.0,1.12,very good,h,si2,62.9,58.0,4498.0,6.55,6.62,4,3
26979.73,1.01,ideal,g,si2,61.75,57.0,3933.02,5.73,6.35,2,3
8947.0,0.9,very good,f,si1,59.1,59.0,4498.0,6.3,6.35,4,2
8948.0,1.19,good,j,si1,59.8,57.46,4498.0,6.94,6.9,1,2
8949.0,1.19,premium,i,si2,62.6,58.0,4498.0,6.82,6.69,3,3
8950.0,0.8,ideal,g,si1,60.1,59.0,3933.02,5.73,6.82,2,2
8951.0,1.19,ideal,i,si2,59.5,59.0,4498.0,5.73,6.89,2,3
8952.0,1.19,premium,j,si1,63.0,54.0,4498.0,6.82,6.74,3,2
8953.0,1.0,good,i,vs1,63.9,56.0,4499.0,6.18,6.37,1,4
8954.0,0.96,ideal,f,si1,60.9,60.0,4500.0,6.31,5.73,2,2
8955.0,0.9,premium,e,vs2,62.2,59.0,4500.0,6.18,6.13,3,5
8956.0,1.02,very good,g,si2,63.8,55.0,4501.0,6.37,6.4,4,3
8957.0,1.14,good,g,si2,63.7,58.0,4501.0,6.62,6.54,1,3
8958.0,1.02,ideal,g,si2,62.4,54.0,4501.0,6.39,6.47,2,3
8959.0,0.91,good,g,vs1,63.1,59.0,4502.0,5.73,6.19,1,4
8960.0,1.2,very good,f,si2,63.2,58.0,4502.0,6.78,6.74,4,3
8961.0,0.9,premium,e,si1,62.3,56.0,4502.0,6.21,6.14,3,2
8962.0,1.34,premium,h,si2,61.6,60.0,4502.0,7.05,6.97,3,3
8963.0,0.93,good,g,vs1,63.8,59.0,4503.0,6.15,6.21,1,4
8964.0,0.9,very good,g,vs2,60.2,59.0,4503.0,6.22,6.28,4,5
8965.0,1.03,premium,f,si2,60.7,60.0,4503.0,6.47,6.52,3,3
26979.73,0.8,very good,g,si2,61.4,57.46,4503.0,6.53,6.6,4,3
8967.0,1.03,premium,f,si2,61.6,58.0,4503.0,6.43,6.46,3,3
8968.0,1.03,very good,f,si2,62.4,59.0,4503.0,6.38,6.45,4,3
8969.0,0.76,very good,f,vvs1,62.1,57.0,4504.0,5.8,5.83,4,6
8970.0,0.76,very good,f,vvs1,59.6,58.0,4504.0,5.91,5.96,4,6
8971.0,0.9,very good,f,vs2,63.2,58.0,4504.0,6.11,6.16,4,5
8972.0,1.0,good,f,si1,63.6,62.0,4504.0,6.24,6.3,1,2
26979.73,1.0,ideal,f,si1,62.5,57.46,4504.0,6.28,6.39,2,2
8974.0,1.05,ideal,h,si2,61.9,56.0,4504.0,6.49,6.56,2,3
8975.0,1.0,ideal,g,si1,61.75,57.46,4504.0,5.73,5.73,2,2
8976.0,0.97,very good,g,si1,61.0,59.0,4504.0,6.36,6.4,4,2
8977.0,1.01,ideal,e,si2,61.5,55.0,4504.0,6.45,6.49,2,3
8978.0,1.01,good,g,si1,63.8,56.0,4504.0,6.32,6.37,1,2
8979.0,0.9,premium,d,vs2,61.75,62.0,4505.0,6.32,6.29,3,5
8980.0,1.01,good,e,si2,61.75,61.0,4506.0,6.51,6.55,1,3
8981.0,1.06,very good,i,si1,60.2,59.0,4507.0,6.62,6.67,4,2
8982.0,1.04,premium,f,si2,62.6,58.0,4507.0,6.49,6.44,3,3
8983.0,1.19,ideal,j,si2,61.7,56.0,4508.0,6.8,6.85,2,3
8984.0,0.95,ideal,h,si1,61.9,56.0,4508.0,6.29,6.35,2,2
8985.0,0.9,good,f,vs1,63.3,59.0,4508.0,6.03,6.07,1,4
8986.0,1.04,very good,f,si2,63.1,60.0,4508.0,6.42,6.35,4,3
8987.0,0.8,premium,g,si2,61.75,57.0,3933.02,6.66,6.59,3,3
8988.0,1.36,premium,g,i1,62.1,57.0,4509.0,7.11,7.06,3,0
8989.0,1.2,ideal,j,si2,59.1,62.0,4509.0,6.97,6.94,2,3
8990.0,1.01,ideal,i,si1,61.9,57.0,4509.0,6.4,6.5,2,2
8991.0,1.28,ideal,g,i1,61.6,57.0,4509.0,6.96,6.93,2,0
8992.0,0.8,premium,g,si2,61.75,57.46,3933.02,6.87,6.81,3,3
8993.0,1.22,premium,j,si2,62.1,59.0,4509.0,6.82,6.77,3,3
8994.0,1.0,good,g,si1,61.0,57.46,4510.0,5.73,5.73,1,2
8995.0,1.05,premium,g,si1,59.1,57.0,4510.0,6.73,6.63,3,2
8996.0,0.91,premium,g,vs1,60.9,54.0,4510.0,6.38,6.27,3,4
8997.0,1.04,very good,i,vs2,61.9,58.0,4511.0,6.47,6.55,4,5
8998.0,1.0,ideal,i,vs2,62.5,55.0,4511.0,6.41,6.36,2,5
8999.0,0.93,ideal,e,si1,61.9,55.0,4511.0,6.26,6.31,2,2
9000.0,0.91,good,e,si1,63.5,57.0,4512.0,6.11,6.14,1,2
9001.0,0.91,very good,e,si1,62.5,61.0,4512.0,6.1,6.19,4,2
9002.0,0.91,good,e,si1,63.1,58.0,4512.0,6.12,6.17,1,2
9003.0,1.01,ideal,h,si1,62.6,55.0,4513.0,6.42,6.36,2,2
9004.0,1.07,ideal,d,si2,61.4,56.0,4513.0,6.55,6.58,2,3
9005.0,1.14,premium,d,si2,62.4,58.0,4513.0,6.67,6.7,3,3
9006.0,0.93,very good,g,si1,61.7,56.0,4513.0,6.22,6.26,4,2
9007.0,0.8,premium,g,si1,62.3,61.0,4513.0,6.39,6.32,3,2
9008.0,0.91,ideal,e,si1,61.2,58.0,4513.0,6.24,6.3,2,2
9009.0,1.01,very good,h,si1,63.1,60.0,4513.0,6.41,6.37,4,2
26979.73,0.8,premium,h,si1,61.75,61.0,4513.0,5.73,6.4,3,2
9011.0,1.01,premium,h,si1,62.4,58.0,4513.0,6.41,6.35,3,2
9012.0,1.01,premium,h,si1,62.3,58.0,4513.0,6.42,6.35,3,2
9013.0,1.01,premium,h,si1,61.3,58.0,4513.0,6.47,6.39,3,2
9014.0,1.01,very good,h,si1,63.5,62.0,4513.0,6.36,6.24,4,2
26979.73,0.91,ideal,g,si1,60.0,57.46,3933.02,5.73,6.38,2,2
9016.0,1.2,very good,i,si2,60.3,57.0,4514.0,6.88,6.95,4,3
9017.0,1.2,premium,j,si1,60.7,60.0,4514.0,6.88,6.92,3,2
9018.0,0.9,very good,d,si1,61.9,55.0,4514.0,6.18,6.22,4,2
9019.0,1.0,very good,h,vs2,63.3,60.0,4514.0,6.31,6.22,4,5
9020.0,0.8,premium,h,vs2,60.2,62.0,3933.02,5.73,6.43,3,5
9021.0,1.0,premium,h,vs2,61.75,56.0,4514.0,6.53,6.51,3,5
9022.0,0.8,ideal,g,si1,61.75,60.0,3933.02,5.73,6.3,2,2
9023.0,0.9,very good,g,vs1,61.3,61.0,4515.0,6.15,6.25,4,4
26979.73,1.04,ideal,g,si1,61.9,57.46,3933.02,6.49,6.46,2,2
9025.0,1.04,ideal,h,si1,62.7,54.0,4515.0,6.51,6.47,2,2
9026.0,1.0,very good,i,vs1,63.3,55.0,4516.0,6.39,6.34,4,4
9027.0,1.05,very good,g,si1,61.75,57.46,3933.02,5.73,6.49,4,2
9028.0,1.06,very good,h,si2,62.4,54.0,4516.0,6.5,6.54,4,3
9029.0,1.06,ideal,h,si2,60.1,59.0,4516.0,6.58,6.67,2,3
9030.0,1.05,ideal,i,si1,62.1,59.0,4516.0,6.5,6.47,2,2
9031.0,0.27,ideal,d,vvs2,61.5,56.0,586.0,4.15,4.18,2,7
9032.0,0.27,ideal,i,vvs2,61.2,56.0,587.0,4.18,4.2,2,7
9033.0,0.41,ideal,j,vs2,61.7,55.0,587.0,4.79,4.81,2,5
9034.0,0.36,ideal,h,vs2,61.0,57.0,587.0,4.59,4.63,2,5
9035.0,0.36,ideal,h,vs2,60.8,56.0,587.0,4.61,4.63,2,5
9036.0,0.36,ideal,h,vs2,61.4,57.0,587.0,4.59,4.63,2,5
9037.0,0.36,ideal,h,vs2,61.0,55.0,587.0,4.59,4.62,2,5
9038.0,0.36,ideal,h,vs2,61.0,56.0,587.0,4.61,4.63,2,5
9039.0,0.36,ideal,i,vs1,62.0,54.0,587.0,4.58,4.61,2,4
9040.0,0.31,ideal,g,vs1,60.6,58.0,587.0,4.39,4.42,2,4
9041.0,0.38,ideal,g,si2,61.7,57.46,587.0,5.73,4.67,2,3
9042.0,0.39,ideal,f,si2,62.2,55.0,587.0,4.68,4.71,2,3
9043.0,0.27,ideal,i,if,60.5,57.0,587.0,4.2,4.22,2,1
9044.0,0.31,very good,e,vs1,61.2,61.0,587.0,4.29,4.37,4,4
9045.0,0.3,ideal,f,vs1,61.5,55.0,587.0,4.33,4.35,2,4
9046.0,0.39,very good,h,si2,60.4,60.0,588.0,4.74,4.8,4,3
9047.0,0.33,very good,f,si1,60.9,54.0,588.0,4.47,4.52,4,2
9048.0,0.4,good,e,si2,61.2,61.0,588.0,4.71,4.74,1,3
9049.0,0.28,very good,e,vs1,63.1,55.0,588.0,4.18,4.15,4,4
9050.0,0.8,ideal,e,si1,61.75,57.46,588.0,4.49,5.73,2,2
9051.0,0.34,premium,i,si1,61.7,56.0,589.0,4.54,4.51,3,2
9052.0,0.34,premium,i,si1,60.0,58.0,589.0,4.55,4.51,3,2
9053.0,0.34,premium,i,si1,60.4,56.0,589.0,4.56,4.54,3,2
9054.0,0.34,ideal,i,si1,61.9,57.0,589.0,4.52,4.49,2,2
9055.0,0.34,ideal,i,si1,60.2,57.0,589.0,4.54,4.5,2,2
9056.0,0.34,ideal,i,si1,62.8,57.0,589.0,4.45,4.43,2,2
9057.0,0.34,ideal,i,si1,61.9,57.0,589.0,4.48,4.44,2,2
9058.0,0.34,ideal,i,si1,62.4,56.0,589.0,4.49,4.45,2,2
9059.0,0.34,ideal,i,si1,62.3,55.0,589.0,4.47,4.42,2,2
9060.0,0.32,very good,d,si1,62.6,58.0,589.0,4.33,4.36,4,2
9061.0,0.9,premium,i,if,62.6,59.0,4516.0,6.15,6.12,3,1
9062.0,1.0,fair,e,si2,61.75,59.0,4516.0,6.28,6.27,0,3
9063.0,1.2,ideal,j,si2,62.5,57.0,4516.0,6.8,6.74,2,3
9064.0,1.28,good,h,si2,63.8,55.0,4516.0,6.84,6.79,1,3
9065.0,1.0,fair,e,si2,63.0,58.0,4516.0,6.35,6.26,0,3
9066.0,1.06,good,j,vs2,63.5,60.1,4517.0,6.43,6.51,1,5
9067.0,1.02,good,h,si2,60.3,63.0,4517.0,6.45,6.49,1,3
9068.0,1.02,very good,h,si1,61.75,62.0,4518.0,6.55,6.61,4,2
9069.0,1.01,ideal,i,si1,62.3,59.0,4518.0,6.41,6.37,2,2
9070.0,1.13,premium,g,si2,60.0,61.0,4518.0,6.78,6.71,3,3
9071.0,1.09,premium,i,vs2,63.0,56.0,4519.0,6.61,6.57,3,5
9072.0,1.03,ideal,h,si1,62.3,56.0,4520.0,6.45,6.48,2,2
9073.0,1.03,very good,h,si1,61.1,59.0,4520.0,6.5,6.56,4,2
26979.73,0.8,ideal,g,si2,62.6,58.0,4520.0,5.73,5.73,2,3
9075.0,1.11,ideal,h,si2,61.3,60.0,4520.0,6.68,6.66,2,3
9076.0,1.0,good,d,si2,62.8,61.0,4520.0,6.31,6.36,1,3
9077.0,1.2,very good,g,si1,63.4,55.0,4520.0,6.72,6.65,4,2
9078.0,0.83,very good,d,vs1,61.75,59.0,4521.0,6.19,6.24,4,4
26979.73,0.8,ideal,g,si1,62.1,59.0,3933.02,5.73,6.53,2,2
9080.0,1.02,good,h,si2,61.4,60.0,4521.0,6.44,6.49,1,3
9081.0,0.9,very good,d,vs2,63.5,61.0,4521.0,6.16,6.09,4,5
9082.0,1.03,ideal,e,si2,62.5,56.0,4522.0,6.48,6.45,2,3
9083.0,1.03,premium,e,si2,61.0,60.0,4522.0,6.53,6.46,3,3
9084.0,1.07,premium,g,si2,62.0,59.0,4523.0,6.54,6.5,3,3
9085.0,1.11,good,h,si1,64.2,58.0,4523.0,6.47,6.53,1,2
9086.0,1.2,very good,j,si2,61.2,58.0,4523.0,6.77,6.82,4,3
9087.0,0.9,very good,d,si1,64.2,55.0,4523.0,6.09,6.16,4,2
9088.0,0.9,very good,d,si1,63.0,58.0,4523.0,6.11,6.14,4,2
9089.0,1.06,ideal,h,si2,62.7,57.0,4523.0,6.46,6.5,2,3
9090.0,0.9,ideal,f,si1,62.5,57.0,4523.0,6.13,6.15,2,2
9091.0,0.9,ideal,d,si1,62.1,57.0,4523.0,6.18,6.25,2,2
9092.0,0.91,good,e,si1,60.2,60.0,4523.0,6.17,6.26,1,2
9093.0,1.32,premium,g,si2,61.75,59.0,4524.0,7.25,7.18,3,3
9094.0,1.2,premium,g,si2,61.8,60.0,4524.0,6.85,6.78,3,3
9095.0,1.02,very good,e,si1,63.1,57.0,4524.0,6.43,6.37,4,2
9096.0,1.08,ideal,j,si1,61.8,56.0,4524.0,6.58,6.55,2,2
9097.0,1.01,premium,i,si1,60.8,61.0,4525.0,6.47,6.43,3,2
9098.0,1.01,fair,e,vs2,61.75,55.0,4525.0,6.27,6.2,0,5
9099.0,1.01,very good,i,si1,63.2,54.0,4525.0,6.41,6.35,4,2
9100.0,1.01,premium,g,si2,61.9,60.0,4525.0,6.37,6.33,3,3
9101.0,1.01,premium,g,si1,63.0,58.0,4525.0,6.35,6.29,3,2
9102.0,0.93,very good,d,si1,60.8,59.0,4527.0,6.24,6.27,4,2
9103.0,1.01,very good,d,si2,62.0,59.0,4528.0,6.36,6.4,4,3
9104.0,1.0,good,g,si1,62.5,57.46,4528.0,6.24,6.31,1,2
9105.0,1.0,good,g,si1,61.6,62.0,4528.0,6.37,6.45,1,2
9106.0,1.05,good,i,vs2,63.1,58.0,4529.0,6.42,6.47,1,5
9107.0,0.96,premium,h,vs2,61.7,55.0,4529.0,6.36,6.31,3,5
9108.0,0.85,premium,f,vvs2,61.2,60.0,4530.0,6.1,6.13,3,7
9109.0,1.04,ideal,e,si1,62.0,57.0,4530.0,6.47,6.5,2,2
9110.0,1.06,ideal,i,vs2,62.3,56.0,4530.0,6.56,6.51,2,5
9111.0,0.9,very good,g,vs2,63.2,58.0,4531.0,6.11,6.17,4,5
9112.0,0.9,ideal,g,vs1,61.6,56.3,4531.0,6.22,6.3,2,4
9113.0,0.9,ideal,f,vs2,60.5,54.0,4531.0,6.22,6.17,2,5
9114.0,0.93,very good,e,si1,63.1,57.0,4531.0,6.19,6.17,4,2
9115.0,1.02,very good,i,vs2,59.3,59.0,4532.0,6.56,6.6,4,5
9116.0,1.0,very good,e,si2,63.2,56.0,4532.0,6.33,6.36,4,3
9117.0,1.11,good,e,si2,61.75,60.0,4532.0,6.76,6.83,1,3
9118.0,1.01,premium,f,si2,61.7,60.0,4533.0,6.36,6.42,3,3
9119.0,1.12,very good,i,si2,61.2,59.0,4533.0,6.69,6.74,4,3
9120.0,0.93,very good,f,si1,61.1,58.0,4534.0,6.26,6.3,4,2
9121.0,1.0,fair,g,vvs2,61.75,55.0,4534.0,6.2,6.17,0,7
9122.0,0.96,good,h,vs1,63.9,54.0,4535.0,6.22,6.27,1,4
26979.73,0.8,ideal,g,si2,61.0,57.46,3933.02,5.73,5.73,2,3
9124.0,1.0,good,e,si1,63.5,62.0,4535.0,6.27,6.4,1,2
9125.0,0.91,very good,g,vs1,63.1,61.0,4536.0,6.13,6.07,4,4
9126.0,0.9,premium,f,vs2,61.9,55.0,4536.0,6.25,6.23,3,5
9127.0,1.13,premium,i,si1,61.8,59.0,4536.0,6.65,6.68,3,2
9128.0,1.2,ideal,j,si1,62.5,55.0,4536.0,6.84,6.79,2,2
9129.0,1.2,premium,j,si1,60.5,59.0,4536.0,6.84,6.79,3,2
9130.0,0.9,fair,f,vs2,59.5,57.46,4536.0,6.29,6.24,0,5
9131.0,1.08,ideal,h,si2,61.0,57.0,4536.0,6.64,6.6,2,3
9132.0,1.08,ideal,h,si2,59.3,57.0,4536.0,6.74,6.71,2,3
26979.73,1.08,ideal,h,si2,60.4,57.46,3933.02,5.73,6.63,2,3
9134.0,1.0,premium,h,vs2,61.9,61.0,4536.0,6.37,6.23,3,5
9135.0,1.1,very good,i,si1,62.0,59.0,4537.0,6.54,6.59,4,2
26979.73,0.8,ideal,h,si2,62.2,58.0,3933.02,6.6,6.69,2,3
9137.0,1.1,ideal,h,si2,62.0,55.0,4537.0,6.6,6.62,2,3
9138.0,1.1,ideal,h,si2,62.6,56.0,4537.0,6.57,6.65,2,3
9139.0,0.8,ideal,h,si2,59.8,59.0,3933.02,6.75,6.82,2,3
9140.0,1.13,very good,h,si2,62.5,62.0,4537.0,6.59,6.66,4,3
9141.0,0.93,very good,e,si1,62.5,58.0,4537.0,6.18,6.24,4,2
9142.0,1.1,ideal,j,vs2,62.4,55.0,4537.0,6.59,6.64,2,5
9143.0,1.12,very good,h,si2,62.4,55.0,4538.0,6.63,6.68,4,3
9144.0,1.0,very good,i,si1,63.3,56.0,4538.0,6.27,6.36,4,2
9145.0,1.01,very good,d,si2,63.5,61.0,4538.0,6.37,6.33,4,3
9146.0,1.01,fair,d,si2,64.6,62.0,4538.0,6.26,6.21,0,3
9147.0,1.11,ideal,h,si1,63.5,60.0,3933.02,6.58,5.73,2,2
9148.0,1.11,premium,h,si2,59.8,60.0,4538.0,6.75,6.66,3,3
9149.0,1.01,good,g,si1,63.5,57.46,4538.0,6.41,6.28,1,2
9150.0,1.09,premium,d,si2,62.8,56.0,4538.0,6.49,6.45,3,3
9151.0,1.1,very good,e,si2,60.0,58.0,4539.0,6.72,6.75,4,3
9152.0,1.1,very good,e,si2,60.9,60.0,4539.0,6.61,6.66,4,3
9153.0,1.0,ideal,j,vs2,62.4,54.0,4539.0,6.4,6.46,2,5
9154.0,1.02,ideal,g,si1,61.75,57.46,3933.02,6.43,6.5,2,2
9155.0,0.9,very good,g,vs1,62.7,60.0,4540.0,6.06,6.13,4,4
26979.73,0.9,ideal,g,si1,63.6,57.46,4540.0,6.09,6.12,2,2
9157.0,0.9,good,g,vs1,63.7,56.0,4540.0,6.07,6.15,1,4
9158.0,0.9,very good,g,vs1,62.3,60.0,4540.0,6.0,6.08,4,4
9159.0,1.02,very good,e,si2,63.3,58.0,4540.0,6.31,6.4,4,3
9160.0,1.01,very good,e,si2,60.0,60.0,4540.0,6.57,6.49,4,3
9161.0,1.0,very good,d,si2,61.75,57.0,4541.0,6.29,6.36,4,3
9162.0,0.8,ideal,g,si1,61.75,57.46,4541.0,5.73,6.31,2,2
9163.0,1.06,ideal,g,si2,62.2,55.0,4541.0,6.56,6.53,2,3
9164.0,1.02,ideal,f,si2,60.7,56.0,4541.0,6.53,6.5,2,3
9165.0,1.02,ideal,f,si2,61.5,57.46,3933.02,6.49,6.42,2,3
9166.0,1.02,premium,f,si2,62.5,60.0,4541.0,6.43,6.36,3,3
9167.0,1.02,premium,f,si2,61.1,59.0,4541.0,6.45,6.41,3,3
9168.0,0.98,very good,g,si2,62.2,57.0,4542.0,6.33,6.37,4,3
9169.0,0.8,ideal,j,si1,61.75,57.46,3933.02,5.73,6.75,2,2
9170.0,0.9,very good,g,vs2,62.7,59.0,4543.0,6.09,6.16,4,5
9171.0,0.91,good,g,vvs2,64.1,58.0,4543.0,6.06,6.1,1,7
9172.0,1.0,very good,d,si2,59.5,62.0,4543.0,6.49,6.52,4,3
9173.0,1.0,good,d,si2,62.2,61.0,4543.0,6.3,6.36,1,3
9174.0,1.0,good,g,si1,63.3,60.0,4543.0,6.24,6.33,1,2
9175.0,1.0,very good,d,si2,59.4,60.0,4543.0,6.48,6.56,4,3
9176.0,1.0,very good,d,si2,61.6,58.0,4543.0,6.37,6.45,4,3
9177.0,1.0,ideal,g,si2,61.75,57.46,3933.02,5.73,6.59,2,3
9178.0,1.04,premium,d,si2,61.9,58.0,4543.0,6.54,6.49,3,3
9179.0,1.04,ideal,i,si1,62.6,56.0,4543.0,6.55,6.48,2,2
9180.0,1.25,premium,d,si2,59.8,55.0,4543.0,7.07,7.01,3,3
9181.0,1.04,ideal,h,si2,61.7,57.0,4543.0,6.54,6.49,2,3
9182.0,1.08,very good,g,si2,62.9,59.0,4544.0,6.53,6.57,4,3
9183.0,1.08,ideal,g,si2,61.9,57.0,4544.0,6.55,6.57,2,3
9184.0,1.08,ideal,g,si2,62.2,56.0,4544.0,6.56,6.59,2,3
9185.0,1.1,very good,j,vs1,60.9,59.0,4545.0,6.65,6.74,4,4
9186.0,1.03,very good,d,si2,60.9,57.0,4545.0,6.53,6.55,4,3
9187.0,0.9,very good,f,si1,63.3,57.46,3933.02,5.73,6.12,4,2
9188.0,1.01,good,e,si1,63.5,58.0,4546.0,6.28,6.35,1,2
9189.0,0.93,ideal,g,si1,62.0,56.0,4546.0,6.22,6.26,2,2
9190.0,1.04,ideal,f,si2,62.6,57.0,4547.0,6.45,6.48,2,3
9191.0,1.04,ideal,f,si2,61.8,56.0,4547.0,6.49,6.53,2,3
9192.0,0.73,ideal,d,vvs2,62.0,53.6,4547.0,5.76,5.8,2,7
9193.0,0.9,good,g,vs2,60.4,61.0,4547.0,6.23,6.32,1,5
9194.0,1.06,ideal,h,si2,61.7,60.0,4547.0,6.53,6.51,2,3
9195.0,1.02,ideal,e,si2,61.6,56.0,4547.0,6.55,6.48,2,3
9196.0,1.31,premium,h,si2,61.7,59.0,4548.0,7.03,6.98,3,3
9197.0,1.31,premium,h,si2,61.7,59.0,4548.0,7.03,6.98,3,3
9198.0,1.2,good,j,vs2,63.7,58.0,4548.0,6.68,6.61,1,5
9199.0,0.94,premium,h,vs2,60.1,59.0,4548.0,6.35,6.32,3,5
9200.0,0.95,ideal,g,vs2,61.6,56.0,4549.0,6.34,6.3,2,5
9201.0,1.01,good,g,si1,61.75,57.0,4549.0,5.73,6.33,1,2
9202.0,1.01,very good,f,si1,63.0,57.0,4549.0,6.36,6.4,4,2
9203.0,1.04,ideal,j,vs2,61.3,54.0,4550.0,6.53,6.55,2,5
9204.0,0.91,fair,e,vs2,61.8,57.46,4550.0,6.11,6.09,0,5
9205.0,1.05,good,i,vs2,64.3,55.0,4550.0,6.46,6.42,1,5
9206.0,1.0,ideal,g,si2,62.0,53.0,4551.0,6.42,6.45,2,3
9207.0,1.26,fair,i,si2,61.75,57.0,4551.0,6.73,6.69,0,3
9208.0,1.07,very good,f,si2,61.75,57.46,3933.02,5.73,6.75,4,3
9209.0,1.02,very good,h,si1,63.7,55.0,4552.0,6.31,6.38,4,2
9210.0,0.8,ideal,h,si2,61.75,57.46,4552.0,6.82,6.74,2,3
9211.0,1.02,premium,g,si2,62.5,58.0,4552.0,6.43,6.4,3,3
9212.0,1.28,premium,j,si2,62.3,58.0,4553.0,6.89,6.94,3,3
9213.0,0.87,ideal,g,vs2,61.4,55.0,4553.0,6.15,6.17,2,5
9214.0,1.18,fair,i,vs2,62.0,57.46,4553.0,6.75,6.63,0,5
9215.0,1.07,fair,f,si1,60.6,57.46,4554.0,6.65,6.46,0,2
9216.0,1.18,ideal,i,si2,61.7,58.0,4555.0,6.75,6.79,2,3
9217.0,0.91,very good,d,si1,62.8,59.0,4556.0,6.17,6.21,4,2
9218.0,1.01,ideal,g,si2,59.3,60.0,4556.0,6.54,6.58,2,3
9219.0,0.8,ideal,h,si2,62.0,57.46,4556.0,6.74,6.64,2,3
9220.0,1.13,ideal,h,si1,61.3,57.0,4556.0,6.72,6.7,2,2
9221.0,1.04,ideal,h,si2,61.7,55.0,4557.0,6.49,6.53,2,3
9222.0,1.03,ideal,g,si2,62.8,54.0,4557.0,6.51,6.46,2,3
9223.0,1.05,premium,f,si2,62.6,59.0,4557.0,6.47,6.43,3,3
9224.0,1.03,premium,g,si2,60.6,60.0,4557.0,6.53,6.5,3,3
9225.0,1.1,premium,h,si2,62.6,57.0,4558.0,6.6,6.56,3,3
9226.0,1.19,premium,i,si2,61.6,56.0,4558.0,6.87,6.83,3,3
9227.0,1.02,ideal,h,si1,61.8,57.0,4558.0,6.48,6.41,2,2
9228.0,1.02,good,h,si1,63.9,55.0,4558.0,6.4,6.37,1,2
9229.0,1.02,premium,h,si1,60.3,59.0,4558.0,6.5,6.44,3,2
9230.0,1.02,ideal,h,si1,61.75,57.46,4558.0,6.42,5.73,2,2
9231.0,1.05,premium,h,si1,62.5,57.0,4558.0,6.52,6.45,3,2
9232.0,1.1,premium,h,si2,60.9,57.0,4558.0,6.67,6.62,3,3
9233.0,1.02,good,d,si1,64.3,54.0,4558.0,6.32,6.27,1,2
9234.0,1.19,very good,h,si2,63.4,58.0,4558.0,6.79,6.76,4,3
9235.0,1.14,ideal,g,si2,63.0,57.0,4558.0,6.7,6.64,2,3
9236.0,1.01,good,h,si1,63.3,58.0,4559.0,6.37,6.4,1,2
9237.0,1.01,very good,h,si1,63.0,60.0,4559.0,6.33,6.36,4,2
9238.0,1.01,premium,h,si1,59.8,60.0,4559.0,6.48,6.52,3,2
9239.0,1.01,very good,h,si1,62.8,58.0,4559.0,6.36,6.38,4,2
9240.0,1.01,good,h,si1,63.4,58.0,4559.0,6.34,6.38,1,2
9241.0,1.01,premium,h,si1,61.2,58.0,4559.0,6.43,6.47,3,2
9242.0,1.01,good,h,si1,60.3,57.46,4559.0,6.5,6.53,1,2
9243.0,1.01,ideal,h,si1,62.4,53.0,4559.0,6.42,6.47,2,2
9244.0,1.21,good,j,si2,60.4,56.0,4559.0,6.84,6.93,1,3
9245.0,1.01,premium,h,vs2,61.9,62.0,4559.0,6.45,6.37,3,5
9246.0,1.01,ideal,f,si1,63.0,57.0,4559.0,6.39,6.34,2,2
9247.0,1.01,very good,h,vs2,63.3,57.0,4559.0,6.32,6.27,4,5
9248.0,1.01,premium,h,vs2,62.9,60.0,4559.0,6.33,6.22,3,5
9249.0,1.35,ideal,g,i1,62.5,57.0,4560.0,7.01,7.04,2,0
9250.0,1.07,premium,f,si2,61.8,59.0,4560.0,6.53,6.57,3,3
9251.0,0.96,very good,f,si1,60.6,62.0,4560.0,6.35,6.39,4,2
9252.0,0.9,very good,e,si1,63.2,58.0,4560.0,6.12,6.1,4,2
9253.0,1.01,ideal,g,si2,61.6,54.0,4560.0,6.4,6.45,2,3
9254.0,1.05,good,d,si2,60.0,63.0,4560.0,6.59,6.64,1,3
9255.0,1.03,premium,d,si2,61.8,60.0,4560.0,6.45,6.42,3,3
9256.0,1.16,ideal,i,si2,62.6,56.0,4560.0,6.73,6.68,2,3
9257.0,0.97,premium,f,si1,62.7,59.0,4561.0,6.28,6.31,3,2
9258.0,0.9,ideal,g,vs2,62.0,57.0,4561.0,6.19,6.22,2,5
9259.0,1.1,very good,h,si2,59.8,60.0,4561.0,6.7,6.77,4,3
9260.0,0.91,very good,d,si1,60.8,60.0,4561.0,6.24,6.21,4,2
9261.0,1.05,ideal,g,si2,62.3,56.0,4561.0,6.52,6.58,2,3
9262.0,0.92,ideal,d,si1,62.2,56.0,4561.0,6.23,6.27,2,2
9263.0,1.01,very good,e,si2,63.2,59.0,4561.0,6.38,6.34,4,3
9264.0,1.01,fair,f,si1,61.75,60.0,4561.0,6.25,6.17,0,2
9265.0,0.92,premium,e,si1,62.2,58.0,4562.0,6.18,6.23,3,2
9266.0,0.92,premium,e,si1,59.8,59.0,4562.0,6.33,6.37,3,2
9267.0,0.92,very good,e,si1,62.1,58.0,4562.0,6.15,6.22,4,2
